uf,cnae,atividades,unidades,pessoal_ocp_total,pessoal_ocp_assal,pessoal_assal_medio,salarios_outras_rem,salario_medio_mensal_min,salario_medio_mensal
    Rondônia,36,"Captação, tratamento e distribuição de água",15,1009,1005,962.93,65905.423,5.275365,5264.81460031043
    Rondônia,37,Esgoto e atividades relacionadas,21,,,,,,
    Rondônia,38,"Coleta, tratamento e disposição de resíduos; recuperação de materiais",85,959,835,850.91,20041.645,1.815415,1811.78385493178
    Rondônia,39,Descontaminação e outros serviços de gestão de resíduos,1,,,,,,
    Rondônia,F,Construção,1350,10562,8680,8709.6,200041.296,1.770303,1766.76219344172
    Rondônia,41,Construção de edifícios,658,3906,2923,3135.24,56926.967,1.399501,1396.70247302869
    Rondônia,42,Obras de infraestrutura,144,3907,3741,3386.78,96084.534,2.186717,2182.34370109662
    Rondônia,43,Serviços especializados para construção,548,2749,2016,2187.58,47029.795,1.657049,1653.7345095775
    Rondônia,G,Comércio; reparação de veículos automotores e motocicletas,16385,102006,82131,82715.03,1782227.417,1.660752,1657.43053822634
    Rondônia,45,Comércio e reparação de veículos automotores e motocicletas,2360,15826,12877,13140.03,327575.407,1.921503,1917.65987069811
    Rondônia,46,"Comércio por atacado, exceto veículos automotores e motocicletas",2834,17770,14538,14660.65,365410.313,1.921116,1917.27417374977
    Rondônia,47,Comércio varejista,11191,68410,54716,54914.35,1089241.697,1.528849,1525.79103360331
    Rondônia,H,"Transporte, armazenagem e correio",2008,15735,13628,14249.04,373700.132,2.021453,2017.41057643182
    Rondônia,49,Transporte terrestre,1646,12053,10248,10713.37,256361.966,1.844394,1840.70476710589
    Rondônia,50,Transporte aquaviário,60,773,704,692.24,20344.05,2.265201,2260.67104339091
    Rondônia,51,Transporte aéreo,16,213,208,220.15,8887.737,3.111706,3105.48297489474
    Rondônia,52,Armazenamento e atividades auxiliares dos transportes,165,1504,1336,1292.96,39810.812,2.373242,2368.49566409336
    Rondônia,53,Correio e outras atividades de entrega,121,1192,1132,1330.32,48295.567,2.79819,2792.59397391952
    Rondônia,I,Alojamento e alimentação,1720,11299,9279,9255.23,156124.198,1.300197,1297.59646084513
    Rondônia,55,Alojamento,329,2321,1875,1900.13,31350.117,1.271692,1269.14866958496
    Rondônia,56,Alimentação,1391,8978,7404,7355.1,124774.081,1.307561,1304.9457153226
    Rondônia,J,Informação e comunicação,626,4038,3330,3348.32,84594.247,1.947332,1943.43723695189
    Rondônia,58,Edição e edição integrada à impressão,51,269,208,210,4470.533,1.64084,1637.55787545788
    Rondônia,59,"Atividades cinematográficas, produção de vídeos e de programas de televisão; gravação de som e edição de música",45,205,157,152.23,3843.231,1.945908,1942.0163820939
    Rondônia,60,Atividades de rádio e de televisão,145,1038,910,1011.46,26321.172,2.005777,2001.7653080315
    Rondônia,61,Telecomunicações,207,1771,1528,1452.72,38211.411,2.02739,2023.33505953818
    Rondônia,62,Atividades dos serviços de tecnologia da informação,109,463,323,304.48,7738.229,1.958885,1954.96710659283
    Rondônia,63,Atividades de prestação de serviços de informação,69,292,204,217.43,4009.671,1.421397,1418.55415889818
    Rondônia,K,"Atividades financeiras, de seguros e serviços relacionados",773,6740,5978,5858.42,317534.746,4.177696,4169.34082778423
    Rondônia,64,Atividades de serviços financeiros,542,5580,5128,5017.19,291617.208,4.480007,4471.04712460101
    Rondônia,65,"Seguros, resseguros, previdência complementar e planos de saúde",43,524,470,461.43,18131.037,3.028607,3022.54979920281
    Rondônia,66,"Atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde",188,636,380,379.8,7786.501,1.580205,1577.04480090736
    Rondônia,L,Atividades imobiliárias,363,1270,718,719.04,14209.56,1.523189,1520.14224093663
    Rondônia,68,Atividades imobiliárias,363,1270,718,719.04,14209.56,1.523189,1520.14224093663
    Rondônia,M,"Atividades profissionais, científicas e técnicas",2036,8597,5985,5943.53,206951.983,2.683807,2678.43912753739
    Rondônia,69,"Atividades jurídicas, de contabilidade e de auditoria",998,4173,2854,2843.87,63426.914,1.719056,1715.61758611167
    Rondônia,70,Atividades de sedes de empresas e de consultoria em gestão empresarial,135,578,412,410.15,16341.556,3.070979,3064.83669201699
    Rondônia,71,Serviços de arquitetura e engenharia; testes e análises técnicas,362,1223,765,726.61,14637.686,1.552734,1549.62888778553
    Rondônia,72,Pesquisa e desenvolvimento científico,8,183,178,188.42,34834.966,14.249988,14221.4880014371
    Rondônia,73,Publicidade e pesquisa de mercado,200,462,203,209.88,4239.556,1.556953,1553.83882365014
    Rondônia,74,"Outras atividades profissionais, científicas e técnicas",281,1773,1439,1456.65,71688.487,3.793327,3785.74056911406
    Rondônia,75,Atividades veterinárias,52,205,134,107.95,1782.818,1.272947,1270.40153917412
    Rondônia,N,Atividades administrativas e serviços complementares,1814,18791,16678,17042.22,367251.285,1.660976,1657.65368867165
    Rondônia,77,Aluguéis não-imobiliários e gestão de ativos intangíveis não-financeiros,297,1269,906,907.4,22190.992,1.884968,1881.19835201166
    Rondônia,78,"Seleção, agenciamento e locação de mão-de-obra",24,1061,1042,953.28,20524.527,1.659506,1656.18681733674
    Rondônia,79,"Agências de viagens, operadores turísticos e serviços de reservas",189,663,453,457.39,9150.31,1.541968,1538.88366601806
    Rondônia,80,"Atividades de vigilância, segurança e investigação",81,5145,5067,5340.31,135875.985,1.961112,1957.18953509325
    Rondônia,81,Serviços para edifícios e atividades paisagísticas,409,4363,3934,4027.61,79105.617,1.513861,1510.83333826723
    Rondônia,82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",814,6290,5276,5356.23,100403.854,1.444832,1441.94207205728
    Rondônia,O,"Administração pública, defesa e seguridade social",219,109520,109520,109994.24,5461454.83,3.827053,3819.39917944794
    Rondônia,84,"Administração pública, defesa e seguridade social",219,109520,109520,109994.24,5461454.83,3.827053,3819.39917944794
    Rondônia,P,Educação,1139,14726,13660,14122.7,658894.289,3.596037,3588.84463147437
    Rondônia,85,Educação,1139,14726,13660,14122.7,658894.289,3.596037,3588.84463147437
    Rondônia,Q,Saúde humana e serviços sociais,1841,16220,13451,13429.78,321299.407,1.844026,1840.33833763472
    Rondônia,86,Atividades de atenção à saúde humana,1738,15550,12842,12808.24,308440.086,1.856126,1852.41379467737
    Rondônia,87,"Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares",39,289,264,274.72,5202.671,1.459695,1456.77585009632
    Rondônia,88,Serviços de assistência social sem alojamento,64,381,345,346.82,7656.65,1.701613,1698.20966761743
    Rondônia,R,"Artes, cultura, esporte e recreação",343,1332,984,937.72,15784.56,1.297434,1294.83952893926
    Rondônia,90,"Atividades artísticas, criativas e de espetáculos",37,,,,,,
    Rondônia,91,Atividades ligadas ao patrimônio cultural e ambiental,3,,,,,,
    Rondônia,92,Atividades de exploração de jogos de azar e apostas,-,-,-,-,-,-,-
    Rondônia,93,Atividades esportivas e de recreação e lazer,303,1233,926,875.63,14497.38,1.27613,1273.57796891732
    Rondônia,S,Outras atividades de serviços,2465,6259,4698,4671.51,102696.148,1.694427,1691.03859187023
    Rondônia,94,Atividades de organizações associativas,1973,4334,3356,3378.96,77784.719,1.774342,1770.79335744635
    Rondônia,95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,209,846,593,585.92,11641.963,1.531489,1528.42643259253
    Rondônia,96,Outras atividades de serviços pessoais,283,1079,749,706.63,13269.466,1.447396,1444.50158335501
    Rondônia,U,Organismos internacionais e outras instituições extraterritoriais,-,-,-,-,-,-,-
    Rondônia,99,Organismos internacionais e outras instituições extraterritoriais,-,-,-,-,-,-,-
    Acre,A,"Agricultura, pecuária, produção florestal, pesca e aquicultura",83,564,451,467.32,8299.129,1.368813,1366.07579059646
    Acre,01,"Agricultura, pecuária e serviços relacionados",62,503,414,413.93,7480.863,1.392999,1390.21332109294
    Acre,02,Produção florestal,18,,,,,,
    Acre,03,Pesca e aquicultura,3,,,,,,
    Acre,B,Indústrias extrativas,20,,,,,,
    Acre,05,Extração de carvão mineral,-,-,-,-,-,-,-
    Acre,06,Extração de petróleo e gás natural,-,-,-,-,-,-,-
    Acre,07,Extração de minerais metálicos,2,,,,,,
    Acre,08,Extração de minerais não-metálicos,16,71,48,47.78,917.515,1.480107,1477.14685900119
    Acre,09,Atividades de apoio à extração de minerais,2,,,,,,
    Acre,C,Indústrias de transformação,580,6190,5543,5577.45,102087.95,1.410798,1407.97662565675
    Acre,10,Fabricação de produtos alimentícios,187,2905,2663,2744,51492.311,1.446387,1443.49380466472
    Acre,11,Fabricação de bebidas,15,321,307,243.53,4014.688,1.270649,1268.10723051022
    Acre,12,Fabricação de produtos do fumo,-,-,-,-,-,-,-
    Acre,13,Fabricação de produtos têxteis,2,,,,,,
    Acre,14,Confecção de artigos do vestuário e acessórios,32,210,181,173.9,2590.271,1.148079,1145.7827221657
    Acre,15,"Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados",4,131,129,130.53,2980.803,1.760147,1756.62712373813
    Acre,16,Fabricação de produtos de madeira,47,840,788,775.91,15418.902,1.531681,1528.61721670733
    Acre,17,"Fabricação de celulose, papel e produtos de papel",6,,,,,,
    Acre,18,Impressão e reprodução de gravações,36,182,150,155.1,2694.486,1.33903,1336.35173337301
    Acre,19,"Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis",2,,,,,,
    Acre,20,Fabricação de produtos químicos,11,60,53,55.76,1028.735,1.422024,1419.17972629953
    Acre,21,Fabricação de produtos farmoquímicos e farmacêuticos,3,8,4,5.88,94.474,1.2384,1235.92360020931
    Acre,22,Fabricação de produtos de borracha e de material plástico,16,177,166,183.11,4082.305,1.718381,1714.94435879232
    Acre,23,Fabricação de produtos de minerais não-metálicos,73,773,690,690.75,10844.244,1.210053,1207.63317464295
    Acre,24,Metalurgia,1,,,,,,
    Acre,25,"Fabricação de produtos de metal, exceto máquinas e equipamentos",40,169,119,117.94,1854.247,1.211805,1209.38091076297
    Acre,26,"Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",1,,,,,,
    Acre,27,"Fabricação de máquinas, aparelhos e materiais elétricos",2,,,,,,
    Acre,28,Fabricação de máquinas e equipamentos,1,,,,,,
    Acre,29,"Fabricação de veículos automotores, reboques e carrocerias",17,72,49,62.91,775.667,0.950346,948.445275913087
    Acre,30,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",1,,,,,,
    Acre,31,Fabricação de móveis,42,181,133,128.2,2093.654,1.25876,1256.24264970599
    Acre,32,Fabricação de produtos diversos,17,54,40,40.14,719.89,1.38234,1379.57533249013
    Acre,33,"Manutenção, reparação e instalação de máquinas e equipamentos",24,62,40,36.05,718.267,1.535701,1532.62989437747
    Acre,D,Eletricidade e gás,13,538,536,597.97,30377.118,3.915555,3907.72343865977
    Acre,35,"Eletricidade, gás e outras utilidades",13,538,536,597.97,30377.118,3.915555,3907.72343865977
    Acre,E,"Água, esgoto, atividades de gestão de resíduos e descontaminação",23,1074,1052,1147.68,44136.921,2.964199,2958.27039700158
    Acre,36,"Captação, tratamento e distribuição de água",12,834,824,926.38,38902.555,3.236794,3230.32042009675
    Acre,37,Esgoto e atividades relacionadas,-,-,-,-,-,-,-
    Acre,38,"Coleta, tratamento e disposição de resíduos; recuperação de materiais",10,,,,,,
    Acre,39,Descontaminação e outros serviços de gestão de resíduos,1,,,,,,
    Acre,F,Construção,396,,,,,,
    Acre,41,Construção de edifícios,256,2072,1638,1619.94,28869.111,1.373601,1370.85376381461
    Acre,42,Obras de infraestrutura,41,,,,,,
    Acre,43,Serviços especializados para construção,99,,,,,,
    Acre,G,Comércio; reparação de veículos automotores e motocicletas,4520,29177,24683,25272.59,497403.781,1.516999,1513.96549810258
    Acre,45,Comércio e reparação de veículos automotores e motocicletas,453,3021,2541,2608.42,62594.081,1.849617,1845.91795327911
    Acre,46,"Comércio por atacado, exceto veículos automotores e motocicletas",510,4123,3615,3619.36,81492.006,1.735439,1731.96804024851
    Acre,47,Comércio varejista,3557,22033,18527,19044.81,353317.694,1.42993,1427.07037528052
    Acre,H,"Transporte, armazenagem e correio",267,3040,2807,2830.84,81851.193,2.228619,2224.16159704703
    Acre,49,Transporte terrestre,158,2059,1895,1823.24,48047.983,2.031222,2027.15972242145
    Acre,50,Transporte aquaviário,13,64,46,48.53,784.654,1.246218,1243.72553059963
    Acre,51,Transporte aéreo,10,128,120,123.32,4314.907,2.696895,2691.50116020859
    Acre,52,Armazenamento e atividades auxiliares dos transportes,47,458,419,414.84,12256.536,2.277263,2272.70866246857
    Acre,53,Correio e outras atividades de entrega,39,331,327,420.91,16447.113,3.011803,3005.77923656254
    Acre,I,Alojamento e alimentação,565,3593,3003,3119.56,49145.823,1.214281,1211.85292896335
    Acre,55,Alojamento,109,916,797,861.13,14184.302,1.269595,1267.05625613572
    Acre,56,Alimentação,456,2677,2206,2258.43,34961.521,1.193191,1190.80412907673
    Acre,J,Informação e comunicação,147,1009,887,949.04,28392.261,2.305906,2301.29402019206
    Acre,58,Edição e edição integrada à impressão,15,,,,,,
    Acre,59,"Atividades cinematográficas, produção de vídeos e de programas de televisão; gravação de som e edição de música",10,,,,,,
    Acre,60,Atividades de rádio e de televisão,28,310,285,320.75,9356.504,2.248397,2243.9004736495
    Acre,61,Telecomunicações,46,314,287,310.86,9831.009,2.437583,2432.70752601963
    Acre,62,Atividades dos serviços de tecnologia da informação,30,,,,,,
    Acre,63,Atividades de prestação de serviços de informação,18,163,141,142.32,5258.204,2.847722,2842.02663553422
    Acre,K,"Atividades financeiras, de seguros e serviços relacionados",162,1455,1354,1330.78,93103.116,5.392424,5381.63945494083
    Acre,64,Atividades de serviços financeiros,116,1215,1157,1130.02,85344.729,5.821256,5809.61324033747
    Acre,65,"Seguros, resseguros, previdência complementar e planos de saúde",10,147,132,135.3,6339.486,3.611456,3604.23332764796
    Acre,66,"Atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde",36,93,65,65.46,1418.901,1.670714,1667.37291123176
    Acre,L,Atividades imobiliárias,85,330,217,179.05,3161.76,1.361071,1358.3485489657
    Acre,68,Atividades imobiliárias,85,330,217,179.05,3161.76,1.361071,1358.3485489657
    Acre,M,"Atividades profissionais, científicas e técnicas",453,2879,2304,2109.08,89211.891,3.260287,3253.76617001069
    Acre,69,"Atividades jurídicas, de contabilidade e de auditoria",231,993,666,675.38,13487.846,1.53929,1536.21163698157
    Acre,70,Atividades de sedes de empresas e de consultoria em gestão empresarial,43,168,109,112.66,9234.681,6.31798,6305.34419423999
    Acre,71,Serviços de arquitetura e engenharia; testes e análises técnicas,52,834,770,633.44,10905.191,1.326948,1324.29408650203
